,Polarity,ids,date,flag,user,Tweet
1283343,4,2001928472,Tue Jun 02 02:33:36 PDT 2009,NO_QUERY,patriciaxo,true beauty lies within 
857053,4,1573858843,Tue Apr 21 03:11:30 PDT 2009,NO_QUERY,montyhamilton,@_barney_ well quite obviously you can't go past myparkingfine.com for crowd funding 
1338157,4,2017960239,Wed Jun 03 09:13:02 PDT 2009,NO_QUERY,NeilJayasekera,"Ah!, Jsut finished a fine Website review &amp; Strategy for a enetertainment product delivery company. "
1521488,4,2176326625,Mon Jun 15 03:34:00 PDT 2009,NO_QUERY,thisisanna,finale of Scrubs .. ace. (Y) now I have to go out and buy the DVDs and watch them over and over again 
1148989,4,1978283978,Sat May 30 22:55:12 PDT 2009,NO_QUERY,dangergianni,@CRAZi3B3AUTiFUL kay thanks! 
1553842,4,2184738045,Mon Jun 15 16:20:49 PDT 2009,NO_QUERY,BeccaKuruvilla,Wondering if there's an easy way to convince Sarin to help me clean up.. and do laundry/make dinner 
1198245,4,1985114849,Sun May 31 16:27:42 PDT 2009,NO_QUERY,Mannydas,"@london2434 ty ty  i had some bbq today, mmm BBQ Chicken Delicious :p oh my blog has a magic trick video on it :p"
1031660,4,1933086828,Tue May 26 22:57:51 PDT 2009,NO_QUERY,SarcasticLeaves,@SecretLifeFAN22 I actually went out tonight with LaneTea and another friend.  Great fun.
1315615,4,2014055724,Wed Jun 03 00:19:54 PDT 2009,NO_QUERY,DocHobbes,@faryl AWESOME! I'm so glad you got back into it! I work Saturdays but with enough advanced notice I could get the day off. 
1406288,4,2055324070,Sat Jun 06 09:06:31 PDT 2009,NO_QUERY,gerardwayrox,"@mcr_rocks_alot no im not mad at you hun, i hate being mad "
1447333,4,2062613146,Sat Jun 06 23:45:11 PDT 2009,NO_QUERY,crystalboxer,yay! finally my room is clean 
914940,4,1752986351,Sat May 09 23:41:56 PDT 2009,NO_QUERY,favi_ohoh,"i have a degree,bitches!!! moving t o dallas in a few hours "
1217095,4,1989703048,Mon Jun 01 02:30:25 PDT 2009,NO_QUERY,Flawe,"@The_Overlord Haha, I see "
1291651,4,2002916837,Tue Jun 02 05:28:21 PDT 2009,NO_QUERY,maureentejada,"signing out..There's nothing else I cay say Eh eh, Eh eh  Cherry cherry Boom boom "
1212415,4,1989248521,Mon Jun 01 00:51:48 PDT 2009,NO_QUERY,dontcare06,@ester_zach 2:55am and I woke up a few hours ago. 
1597634,4,2192982135,Tue Jun 16 07:49:54 PDT 2009,NO_QUERY,andressacb27,"@MariahCarey Ohh, the cover is beaaaautiful! Can't wait can't waaaaaait!  I'm lovin' it! - just like McDonald's slogan "
896496,4,1693054901,Sun May 03 21:26:44 PDT 2009,NO_QUERY,photokitty,"Oops, I meant Finals are on Thursday. I don't have classes on Friday. "
1244440,4,1994807526,Mon Jun 01 12:29:25 PDT 2009,NO_QUERY,CaraNinaMcfly,@gfalcone601 we found it rather exciting that we got the same reply from @noodle_bar (wagamama) as you did!  woop woop. LY xxx
931961,4,1770977828,Mon May 11 22:48:26 PDT 2009,NO_QUERY,Salome9,"@floobage Let me guess, you're a Trekkie? "
866221,4,1677580693,Sat May 02 02:51:34 PDT 2009,NO_QUERY,emmurdoch,@loopy3lynn  Lynn Dun &quot;OTTER&quot; castle just brings bad bad memories... need bit more info about this one 
1227781,4,1991067018,Mon Jun 01 06:20:12 PDT 2009,NO_QUERY,Silcoxski,"Grrr...my face book is going realy slow! Trying to have an argument over the fittnes of Edward, Jacob and Emmett! Team Emmett all the way "
875015,4,1680274054,Sat May 02 11:18:13 PDT 2009,NO_QUERY,Ten_Tenths,@soenarko My twitter personality according to http://www.twanalyst.com/Ten_Tenths ROBOT. Not best pleased! 
1529783,4,2177641230,Mon Jun 15 06:27:28 PDT 2009,NO_QUERY,piajimenez,@theaklareen It's okay. I don't use it anyway. Lol! Let's go again. Hihi 
1047873,4,1958086435,Fri May 29 02:36:52 PDT 2009,NO_QUERY,waltfrance,"@francetales @k_sam Oh, yes, wine o'clock is a daily occurrence chez nous. Early and often.  hic."
1305020,4,2010908454,Tue Jun 02 18:09:58 PDT 2009,NO_QUERY,mazoli,"@Thioneal awweeee you're adorable &amp; nice &amp; cute&amp; an awesome person! (:, aweee i would love to go drink an iced tea with you (L) "
1553161,4,2184557183,Mon Jun 15 16:05:02 PDT 2009,NO_QUERY,AnnieHeartMuzic,@SongwriterTC aww we're so proud 
1228894,4,1991261211,Mon Jun 01 06:42:40 PDT 2009,NO_QUERY,LaFrance21,Update 12 days until wedding.  .....
858621,4,1675790777,Fri May 01 20:20:15 PDT 2009,NO_QUERY,alivin4him,@nabear88 hah you girls an marley and me crack me up.  it's not that sad it's just a animal lol
1451480,4,2063050035,Sun Jun 07 01:11:30 PDT 2009,NO_QUERY,KayakForums,"#My_Kayaking_Buddies: Subject: Re:Yeah, so this me Part II - by: copper. Thanks for sharing that  You look relaxed ... http://is.gd/Rluc"
914025,4,1752772845,Sat May 09 22:56:32 PDT 2009,NO_QUERY,candycandycane,texting 
1464743,4,2064272018,Sun Jun 07 05:47:05 PDT 2009,NO_QUERY,perrywasright,yeah.  JUNE 15. start of classes. thank you swine flu or was it the weather? )
1074338,4,1966947877,Fri May 29 18:41:35 PDT 2009,NO_QUERY,evolvedswylie,Great breaky at Cross Cafe around the corner... can't beat custom orders for $5  http://bit.ly/Ox6tB
1030850,4,1932981735,Tue May 26 22:41:27 PDT 2009,NO_QUERY,danfinch,"@Estep you are a saint, should have mentioned that I meant the actual code text editor - I am just bitching about the changes in keys/etc "
1099133,4,1970545965,Sat May 30 04:17:52 PDT 2009,NO_QUERY,Abii_BWS_PMG,@marc_bws4life tbh i dnt know xD could be 2moro could be nxt month haha when eva it is i'm gunna be waiting 
1300719,4,2006966451,Tue Jun 02 11:56:58 PDT 2009,NO_QUERY,Micky_sis,@suedray is nearly official that I will come to you in London this summer...are you happy?? 
1146301,4,1977910421,Sat May 30 21:59:22 PDT 2009,NO_QUERY,Travelcase,@jimmyfallon Use google!! 
1090423,4,1969793751,Sat May 30 01:15:04 PDT 2009,NO_QUERY,wezzbox,every day is a gift - be careful how you unwrap yours today 
1394333,4,2053602974,Sat Jun 06 05:07:01 PDT 2009,NO_QUERY,AbbeyTree,"@joshjholmes    i loooove your photography, just to let you know :L"
879544,4,1685464698,Sun May 03 00:30:31 PDT 2009,NO_QUERY,thehappykid,is congratulating all Filipinos for another victory courtesy of the No.1 Pound-4-Pound Fight in the WORLD- Manny &quot;the PACMAN&quot; Pacquiao. 
1344954,4,2039974030,Thu Jun 04 23:17:24 PDT 2009,NO_QUERY,green_pig,@petewentz happy birthday!!! hope everything u wish for happens and always good things happen 
1424250,4,2058830200,Sat Jun 06 15:42:43 PDT 2009,NO_QUERY,LunaJune,@jakepress @jimstroud  cute show guys  like the coffeeshop theme your got LOL and the rocket was perfect
1114859,4,1972845056,Sat May 30 09:59:52 PDT 2009,NO_QUERY,A_Gun_Rack,Matt &amp; Kim just got props on Radio 2!?  Roll on Monday's gig at the Old Blue Last.
813196,4,1548727505,Fri Apr 17 21:47:21 PDT 2009,NO_QUERY,cheesyches,Going to work on abs while watching Xena: Warrior Princess dvds so I can look at Renee O'Connor's abs for motivation. 
1085415,4,1969164244,Fri May 29 23:12:18 PDT 2009,NO_QUERY,hasul09,soo much to do and soo little time to do it in...i think after a month it might be time to unpack...still contemplating 
1573885,4,2189155769,Mon Jun 15 23:22:14 PDT 2009,NO_QUERY,pauguerrae,found an apartmenttttt!!!  yeeeeessssss!!
829346,4,1557161280,Sun Apr 19 02:22:18 PDT 2009,NO_QUERY,112mirabela,"@nickless I don't mind if you tweet in German, as long as you have someone there to understand you "
1476174,4,2066047363,Sun Jun 07 09:47:20 PDT 2009,NO_QUERY,robocallaghan,@mizzlizwhizz whoops I left my lol off the last tweet 
1131913,4,1975939421,Sat May 30 16:13:54 PDT 2009,NO_QUERY,DionneSimone,"It takes patience &amp; finesse 2 lick cake mix off of the beaters when you have a tongue ring. But, it is so worth the effort. "
1169244,4,1980234947,Sun May 31 06:07:58 PDT 2009,NO_QUERY,SWMaina,"Oh, and if you are wondering why am having lunch at 16:00, its coz I just got home from church "
1033987,4,1955908473,Thu May 28 20:50:11 PDT 2009,NO_QUERY,daintydaisy,@kanniej i would share  sadly 2 is my limit tonight
1168925,4,1980201963,Sun May 31 06:01:40 PDT 2009,NO_QUERY,marrujee,"@Thrine no no, just wine! "
1507196,4,2174458066,Sun Jun 14 22:35:38 PDT 2009,NO_QUERY,rsuenaga,@melody Don't be dumping on @rsueanga.... whomever that is. 
1458840,4,2063701587,Sun Jun 07 03:44:16 PDT 2009,NO_QUERY,kathleen118,I'm just kidding. Sorry yall. 
1264893,4,1999337362,Mon Jun 01 20:02:41 PDT 2009,NO_QUERY,juliejarvis,Goodnight 
864629,4,1677327392,Sat May 02 01:30:52 PDT 2009,NO_QUERY,ashley_marie001,"I ended the convo, I got tired. NIGHTY NIGHT MY FOLLOWERS. "
1095107,4,1970204116,Sat May 30 02:53:11 PDT 2009,NO_QUERY,tiarafranks,I am so bloody tired. Oh btw I got tiny teddies  and various other things that will make me sick LOL.
920832,4,1754062305,Sun May 10 04:48:27 PDT 2009,NO_QUERY,SoulIsTheGoal,"*yawn* how lovely it is today  no food as of yet, but maccy d's or sainsburys can rectify that for me"
974854,4,1833434101,Sun May 17 23:16:22 PDT 2009,NO_QUERY,digitales,"@sailyned good morning, and thanks for the retweet. I was impressed with the interaction on the site "
835819,4,1558292007,Sun Apr 19 07:55:06 PDT 2009,NO_QUERY,Dappsss,I just bought a new cameraaaa 
1505352,4,2072352407,Sun Jun 07 20:51:44 PDT 2009,NO_QUERY,jehllai,browse the current issue visit: http://www.balikbayanmagazine.com/  http://plurk.com/p/z7phj
1161933,4,1979546979,Sun May 31 03:30:55 PDT 2009,NO_QUERY,teddib,"@lewisusher totally more important than our weekend, how was your gig at the jube??? I will being coming to party both Take Action shows "
1132025,4,1975954801,Sat May 30 16:15:57 PDT 2009,NO_QUERY,RahneX,http://twitpic.com/6ansg - Mmm cookies. 
1567519,4,2188011540,Mon Jun 15 21:09:23 PDT 2009,NO_QUERY,omgitismanda,Now im listening to domino 
1005700,4,1880535161,Fri May 22 01:35:22 PDT 2009,NO_QUERY,teeeeeef,@chadfu youd think thatd wake someone up not put them to sleep though wouldnt you ? 
1246877,4,1995425625,Mon Jun 01 13:28:15 PDT 2009,NO_QUERY,CookieGotGame,At work about to send this AKOO promo stuff to an artist to rock...I'm ready to get outta here(lol) 
999549,4,1836498384,Mon May 18 08:06:19 PDT 2009,NO_QUERY,Zoe_302,Going to go swimming  . and Gym!!!!!!!! One day i will have both of these in my house -- we can always dream aye
1442376,4,2061967234,Sat Jun 06 22:01:19 PDT 2009,NO_QUERY,amazinazn27,Making my sim 
1082108,4,1968664041,Fri May 29 21:55:51 PDT 2009,NO_QUERY,michelle_nic0le,outback steakhouse and then tuttimelon  yummyyy
1041343,4,1957065402,Thu May 28 23:25:16 PDT 2009,NO_QUERY,TownHallSteps1,@Ryleez  good its friday 
1383593,4,2052580508,Sat Jun 06 01:13:40 PDT 2009,NO_QUERY,jordangee,@darker_artic good morning! Have a nice saturday 
1344132,4,2039842556,Thu Jun 04 22:57:01 PDT 2009,NO_QUERY,dreayoudork,"LOL, they fucken owned "
1098774,4,1970512210,Sat May 30 04:09:56 PDT 2009,NO_QUERY,yara101,@ramblingmuslima  on really?! im just reading it for fun!
1391823,4,2053352988,Sat Jun 06 04:14:43 PDT 2009,NO_QUERY,YvetteObeney,"@GeoffDicks @ home now, better. Son &amp; daughter, both stayed out last night @ friends. Haven't seen them, still not home. "
1514815,4,2175528979,Mon Jun 15 01:14:37 PDT 2009,NO_QUERY,laurennicolex3,Just finished my first book. It was good 
1489255,4,2068651044,Sun Jun 07 14:27:19 PDT 2009,NO_QUERY,MoneyPeter,DAMN  Made an easy $210 this  hour. This is totally awesome!
1577215,4,2189646913,Tue Jun 16 00:32:34 PDT 2009,NO_QUERY,joshyybaxx,"I'm going to the Liverpool battle of the bands tonight! friends are playing, check them out here... http://tinyurl.com/mgaose "
1145862,4,1977838844,Sat May 30 21:49:35 PDT 2009,NO_QUERY,RobertShippey,@taptation I'd be willing to do some testing 
1185725,4,1982821423,Sun May 31 11:58:15 PDT 2009,NO_QUERY,MsMekhai, right back at ya @DaRealSebastian
872583,4,1679072835,Sat May 02 08:28:08 PDT 2009,NO_QUERY,garry1bowie,"@roffey65 Cheers for that, if I could I would "
1241868,4,1994082998,Mon Jun 01 11:23:12 PDT 2009,NO_QUERY,truett,"I just wanted you all to know that I have 77 followers, which makes me more popular than @adallasdiva !Take that, Perkins. "
1086947,4,1969376739,Fri May 29 23:50:37 PDT 2009,NO_QUERY,annyo84,@claudia215 @urieldavid  i saw Bolt..it was really funny 
1420562,4,2058163655,Sat Jun 06 14:23:33 PDT 2009,NO_QUERY,izzles25,Oh and I'll add having a cry over CSI NY lol I'm a total goof lol 
1596989,4,2192812852,Tue Jun 16 07:35:10 PDT 2009,NO_QUERY,jessicanuttall,Any ideas for what i can do for another hour on a train? Listening to lines vines and trying times 
1365750,4,2050020666,Fri Jun 05 17:55:27 PDT 2009,NO_QUERY,MizzKeyzz,@SuperwomanAK . Hey Alicia i really love that video of bill evans that u posted. Its really relaxing ! 
1475417,4,2065905597,Sun Jun 07 09:31:13 PDT 2009,NO_QUERY,DesertsStars,@kirstiealley GOOD .. I SEE THE CAPS ARE BACK 
1401111,4,2054499854,Sat Jun 06 07:29:20 PDT 2009,NO_QUERY,xy_bogdan,@roxymob welcome to Twitter. what about a new website? 
1172721,4,1980667974,Sun May 31 07:21:54 PDT 2009,NO_QUERY,MusicAddictus,Listening to John Legend's Evolver.  and at the same time thinking the road bike I so love to get.
841667,4,1563513559,Sun Apr 19 23:07:33 PDT 2009,NO_QUERY,KellyFlack,Looking for affiliates http://tinyurl.com/dh995w (the visualization tool at the bottom of the page is well worth playing with 
940387,4,1793931724,Thu May 14 04:27:18 PDT 2009,NO_QUERY,_magic8ball,@ceruleanbreeze @brightillusions Most likely 
1134902,4,1976425692,Sat May 30 17:18:08 PDT 2009,NO_QUERY,caminodiablo,@mcherrywv Hello. I found my buttercup ! 
1027674,4,1932494578,Tue May 26 21:34:57 PDT 2009,NO_QUERY,LightPlane,@yaksierra Yeah the ol' guy sitting 5 feet away reading the paper on his front porch 
945638,4,1822392948,Sat May 16 19:28:29 PDT 2009,NO_QUERY,MisterDiggler,@banvan yes.   you do. Movies was a no go. At my casa. Hit me up if you decide on something. LOL.
1307782,4,2012556079,Tue Jun 02 20:51:55 PDT 2009,NO_QUERY,dancer_girl18,hello new followers 
1538173,4,2179801586,Mon Jun 15 09:36:08 PDT 2009,NO_QUERY,r0nadeejay,Have to 1. Buy new kicks for Alilah 2. Enroll her to school 3. Speak to Mr. Flier 4. #squarespace  5. CPK meetup
1074229,4,1966932845,Fri May 29 18:39:57 PDT 2009,NO_QUERY,farmer610,Scratch racing tonight - pizza &amp; redbox for 2  It's been a long day and I just cleaned the entire house.. finally recooped from camping!
1048457,4,1960156287,Fri May 29 07:30:49 PDT 2009,NO_QUERY,dermotcasey,@darraghdoyle The deal is if we hit the target you jump without the chute right ?  
1547236,4,2182680809,Mon Jun 15 13:29:39 PDT 2009,NO_QUERY,MaryEB33,and i want to get free shipping! 
1308244,4,2012651170,Tue Jun 02 21:02:18 PDT 2009,NO_QUERY,Portraitoflove,@DarcyjPR5 it will happen just keep pushing and while your on your journey enjoy the scenery ! 
1020833,4,1882449260,Fri May 22 06:53:37 PDT 2009,NO_QUERY,kai_koo,365 updated  http://bit.ly/4H8fe
1138098,4,1976810120,Sat May 30 19:08:37 PDT 2009,NO_QUERY,Marty0712,Holding my baby as she sleeps  I love being a mom... &lt;*Marty*&gt;
1103289,4,1971019442,Sat May 30 05:58:50 PDT 2009,NO_QUERY,TheRealSarahH,yay bbq later  in the meantime should probs do some revision...come along @klaiir...lets go sit in the garden and pretend to revise!
1539243,4,2180075901,Mon Jun 15 09:58:46 PDT 2009,NO_QUERY,KatieHasselhoff,"Went to town to get a Fathers day present, came back with a bow hair clip. I think my Dads gonna look pretty! "
809278,4,1469422932,Tue Apr 07 06:20:09 PDT 2009,NO_QUERY,Sophhs,"i'm home from school, yay!  wasn't that bad actually, and i had a nice dinner with graceeeeee."
1123717,4,1974546174,Sat May 30 13:21:12 PDT 2009,NO_QUERY,ToWriteloveonMe,is doing homework.  Two weeks till she sees ShannsHawt2009 
819906,4,1553553944,Sat Apr 18 14:34:47 PDT 2009,NO_QUERY,Joachim_Joe,#asot400 the signing is awesome.... it's a beautiful day   live trance is the best
1074455,4,1966985116,Fri May 29 18:45:44 PDT 2009,NO_QUERY,Adamsito_,@ my place 
945414,4,1796904838,Thu May 14 10:14:00 PDT 2009,NO_QUERY,SurreyLets,@TheLettingAgent Great News 4 U - I work with one of Surreys largest too! Its always good news 
1563025,4,2186974747,Mon Jun 15 19:36:26 PDT 2009,NO_QUERY,dcmetrogirl,"The only thing I didn't find today was a bathing suit. Looked at Target, Old Navy, and Macy's. Any other suggestions for places to look? "
1495667,4,2069974025,Sun Jun 07 16:52:25 PDT 2009,NO_QUERY,damnthatjan,ahhhh mike vitar  i love this movie xD
855435,4,1573565344,Tue Apr 21 01:46:41 PDT 2009,NO_QUERY,laraduckytay,"@Hotienotie ahah you followed me first  dw, ily momo. and ily nanko. d:"
1082561,4,1968726425,Fri May 29 22:04:20 PDT 2009,NO_QUERY,egg104,"@ryankanno lol that would b cool running in2u guys~ we will prob b a@ level4 2nite too. but u don't like the clubs, if i recall correctly "
986116,4,1834540853,Mon May 18 03:19:36 PDT 2009,NO_QUERY,givemestrength,"@theknickermafia back under the stairs, your safe. "
807761,4,1469067727,Tue Apr 07 05:04:14 PDT 2009,NO_QUERY,Infadels,@legallove Yay! Bring your dancing shoes - it's all gone hardcore dancefloor hear  XXX
933821,4,1792115642,Wed May 13 22:09:55 PDT 2009,NO_QUERY,3Wade4MVP,I can't believe Charles Barkley thought he could beat that girl in a pushup contest! 
1439754,4,2061556929,Sat Jun 06 21:07:01 PDT 2009,NO_QUERY,LaurynStory,@AlonsoB hahahha just cause you were so generous with it in middle school. w/ lime and chile. will never forget 
831266,4,1557416104,Sun Apr 19 03:59:06 PDT 2009,NO_QUERY,Andyg1237,"@Jo_C_87 yep  since 8 ish, im getting through it for once, i think its coz i dont mess about on the internet! i love you xxxxxxxxxxxxx"
1305264,4,2011054199,Tue Jun 02 18:24:16 PDT 2009,NO_QUERY,Mimsyyy,will run some errands again later.  Good girl ko lang talaga. (lmao) http://plurk.com/p/xzpmq
1266607,4,1999687914,Mon Jun 01 20:38:59 PDT 2009,NO_QUERY,heathermriley,"@suzanne_young I'd help you out, but I just ate the last of my Reese's Pieces "
1566759,4,2187840990,Mon Jun 15 20:53:18 PDT 2009,NO_QUERY,veddersgirl,@DanySpike btwn FF and all the new pics of HHH. I've been useless. 
1179274,4,1981722272,Sun May 31 09:45:20 PDT 2009,NO_QUERY,Quimo,@DefyGravity81 July 29th 
1440872,4,2061741534,Sat Jun 06 21:30:47 PDT 2009,NO_QUERY,syarif_m2e,@DubaiLife : I highly recommends you join www.m2e.asia You can earn money from free shareholder by dividends. Even you do NOTHING! 
1519602,4,2176100816,Mon Jun 15 02:55:10 PDT 2009,NO_QUERY,ScarletChantel,@johnshoe good luck with the job!  
1293297,4,2003185297,Tue Jun 02 06:03:03 PDT 2009,NO_QUERY,TenealeStack,@shaundiviney Do Poker Face - Lady Ga Ga 
1070377,4,1966114848,Fri May 29 17:09:07 PDT 2009,NO_QUERY,onaclearday,"@ 3rd floor pantry, just had lunch -chicken lollipops &amp; siomai "
824867,4,1556338235,Sat Apr 18 22:27:36 PDT 2009,NO_QUERY,antzypants,http://twitpic.com/3ky85 - Me and James hanging out. .. I love him 
1095498,4,1970236310,Sat May 30 03:01:17 PDT 2009,NO_QUERY,MandyBookLover,"@KatieFforde fab news, glad all ok - congratulations  xx"
897843,4,1693457941,Sun May 03 22:36:42 PDT 2009,NO_QUERY,insecureentity,"wishes it was August already, so I can go see MM in Boston again "
924691,4,1755062403,Sun May 10 08:09:20 PDT 2009,NO_QUERY,yesi31,Happy Mommy's day!  ... mommy I luv U!
831045,4,1557388660,Sun Apr 19 03:48:42 PDT 2009,NO_QUERY,graciymcfly,@gfalcone601 caramel frapachino with cream is the way to go haa 
1023648,4,1883055258,Fri May 22 07:56:06 PDT 2009,NO_QUERY,Arnian,"@sabinelisicki good luck, you're on the tough side of the draw. I think you're going to surprise yourself here on how far you go! "
942001,4,1794464866,Thu May 14 05:52:32 PDT 2009,NO_QUERY,gilrogers,@TSapi1 usual office drama ... can't wait to work from home one day 
1191157,4,1983845284,Sun May 31 13:56:57 PDT 2009,NO_QUERY,hkyossarian,Enjoying a quiet night in with the bush 
1301240,4,2007492249,Tue Jun 02 12:43:08 PDT 2009,NO_QUERY,dannybanany,actually poor @DebbieFletcher .. she gets so many tweets from all the mcfly fans  #mcflyforgermany
1133212,4,1976138407,Sat May 30 16:40:12 PDT 2009,NO_QUERY,kinagrannis,"Street teamers! I have arrived at our meetup location, see you soon "
1107767,4,1971633772,Sat May 30 07:33:01 PDT 2009,NO_QUERY,Kshattap,that's what you get for waking up in Vegas! 
1484209,4,2067626030,Sun Jun 07 12:40:33 PDT 2009,NO_QUERY,tiagonoronha,@adii i'm using tweetie 
1214566,4,1989461220,Mon Jun 01 01:37:42 PDT 2009,NO_QUERY,YaeT,"@ddlovato ouch..try again, please "
1328426,4,2015515512,Wed Jun 03 04:52:05 PDT 2009,NO_QUERY,ellielocke,"@Brantanamo hey welcome to twitter  you'll end up just as addicted as the rest of us, don't say I didn't warn you!"
1171843,4,1980552106,Sun May 31 07:03:37 PDT 2009,NO_QUERY,yikes77,@KIMP19 Whohoo!  Have loads of fun for me with the others 
1148063,4,1978160256,Sat May 30 22:35:32 PDT 2009,NO_QUERY,ohmygrace,sleepover with @trinzushi  listening to @kippinac   crawfish tomorrow! can't waiiit&lt;3
1180214,4,1981871408,Sun May 31 10:03:43 PDT 2009,NO_QUERY,CefAllah,@misskoionline http://twitpic.com/4zsqr - will u by my Temptress of Seduction? 
1118430,4,1973589270,Sat May 30 11:26:51 PDT 2009,NO_QUERY,curls4derek,Going to lunch w/a friend  I'm starving!
813630,4,1548838171,Fri Apr 17 22:07:46 PDT 2009,NO_QUERY,Shenise,Only 25 more days! Fuck yeah 
910778,4,1751715353,Sat May 09 20:06:10 PDT 2009,NO_QUERY,feliw,Dinner=Buffalo burger with provolone cheese melted on top with beefsteak tomatoes and spinach. Divine. Pic on facebook to come. 
960091,4,1826277589,Sun May 17 08:07:29 PDT 2009,NO_QUERY,ashrestha,is all excited about my party!!! 
1324545,4,2015019852,Wed Jun 03 03:27:04 PDT 2009,NO_QUERY,Richmanu,I bloody love free software! 
871767,4,1678787566,Sat May 02 07:43:20 PDT 2009,NO_QUERY,MaggieeMayy,"dani, eat, dance, oulets, desi. woah, thats a pattern. bye "
1278477,4,2001434298,Tue Jun 02 00:52:27 PDT 2009,NO_QUERY,iamsarahkelley,follow @thesilentyears  pretty please.
1556960,4,2185488717,Mon Jun 15 17:27:29 PDT 2009,NO_QUERY,astrowebgirl,"@DanaBrunetti Or just use a laptop. That'd be the easiest. There's justin.tv, blogtv, livestream. Can you tell I miss the Mon. stream? "
1057605,4,1962749089,Fri May 29 11:35:23 PDT 2009,NO_QUERY,elisha1015,@rain_surfer : Same for me - well with work that is. 
841425,4,1563449204,Sun Apr 19 22:52:59 PDT 2009,NO_QUERY,Pete_Brown,@chadmoran same here. tried it for the first time a month back. Wife recommended it as she loves the burgers. I concur 
1311820,4,2013525339,Tue Jun 02 22:53:33 PDT 2009,NO_QUERY,GianasMama,@tigerlilyxox Thanks BF...I am glad we all have such wonderful men 
1393426,4,2053510145,Sat Jun 06 04:48:41 PDT 2009,NO_QUERY,Chad_Lad,@gailrennie yep!  we can go to wagamamas! lmao
1200085,4,1985436110,Sun May 31 17:05:55 PDT 2009,NO_QUERY,seth_svp,"@nirty I agree, diversity of characters is a good thing. Gotta have some1 to love, some1 to hate, and some1 to not be sure about! "
874811,4,1680202218,Sat May 02 11:08:11 PDT 2009,NO_QUERY,Bladerunner74,the cleaveland shows been picked up by channel 4 hmmmm would have prefered BBC3 and 2 but nevermind 
1338777,4,2018352152,Wed Jun 03 09:50:04 PDT 2009,NO_QUERY,kirtchristensen,"Anybody actually like the new Adwords Web Interface? Still a distraction for me, I prefer Adwords Editor, hands down "
1568198,4,2188152805,Mon Jun 15 21:23:30 PDT 2009,NO_QUERY,StashaAnne,Hanging out with Victoriaaa. work tomorrow then my going away party  im gonna miss these people.
1151222,4,1978536715,Sat May 30 23:40:09 PDT 2009,NO_QUERY,JiveMufasa,I am fucking loving this! Its like a real club! Ahhhh  best senior ball ever...well only one but still.
1326236,4,2015233818,Wed Jun 03 04:05:38 PDT 2009,NO_QUERY,luciegoose,@Emma_UK7 me neither  tour dates timeeeeee
1336466,4,2017264948,Wed Jun 03 08:06:53 PDT 2009,NO_QUERY,MandaPandaLink,Sending a tweet out to @mangosplace - - without you I'd never be able to make any jewelry   Big thanks and welcome to twitter!
1494338,4,2069675854,Sun Jun 07 16:19:08 PDT 2009,NO_QUERY,geekyvalkyrie,"@warrick1336: Have fun, birthday boy!! "
855186,4,1573528808,Tue Apr 21 01:35:57 PDT 2009,NO_QUERY,ivannamagana,@heyychloe ahah. its loving me  websites never do for you now a days :O
1252008,4,1996616783,Mon Jun 01 15:23:23 PDT 2009,NO_QUERY,hummingbird604,"@RussbyStarlite Ah, the glorious life of a puppy "
1507512,4,2174506369,Sun Jun 14 22:41:51 PDT 2009,NO_QUERY,jamievangelista,i'm helllllla bored! no school tomorrow though  SUMMMMMA!
880534,4,1685645523,Sun May 03 01:21:27 PDT 2009,NO_QUERY,memnochdigital,@thewalkingbox marbles? what marbles? your as mad as the hatter my friend. Without the hat! 
981848,4,1834149987,Mon May 18 01:49:18 PDT 2009,NO_QUERY,mink_deville,@pinkfloydjo you'll be well fed duck that's for sure  i'll come by for some goose fat tats ;)
813314,4,1548754281,Fri Apr 17 21:52:30 PDT 2009,NO_QUERY,KaylaLynnJonas,"@perezhilton gosh perez, i love you "
1039440,4,1956811395,Thu May 28 22:45:03 PDT 2009,NO_QUERY,Killaluuv,"Soo many people following me, that I had no idea they were. Checked my email &amp; now I'm laughing  the things I write here are ( lol) &amp;  ..."
1323980,4,2014959583,Wed Jun 03 03:15:10 PDT 2009,NO_QUERY,willingtan,"&quot;Out greatest glory is not in never falling, but in rising every time we fall.&quot; Confucius. "
1168824,4,1980189513,Sun May 31 05:59:35 PDT 2009,NO_QUERY,agiftedmind,@Saffiter  SHALL YOU BE IN BRISSY FOR TF MOVIE? *Is getting tickets for the premier if she can.  *
1557282,4,2185558094,Mon Jun 15 17:33:41 PDT 2009,NO_QUERY,willemrt,@MalyThay hehe yeah.. I slowed down a fair bit until they changed lanes  Fk em!
1288299,4,2002467307,Tue Jun 02 04:17:59 PDT 2009,NO_QUERY,Beyy,wooooo 100 followers. come on people I need to get to 1000  lovexo scaries XD
1419870,4,2058043863,Sat Jun 06 14:09:19 PDT 2009,NO_QUERY,sehrlich,@Leslie2823 I still have the blackjack 
873978,4,1679840913,Sat May 02 10:18:11 PDT 2009,NO_QUERY,liveguy,yup...problem solved.  Universe in balance again.  @dianewarhol ah ha. brunch. totally! i forgot about that meal!
830637,4,1557335393,Sun Apr 19 03:28:32 PDT 2009,NO_QUERY,PMKFvD,"WHat a bday-party!! It was awesome, thanx Benni!  Can't remember a thing but it was just of the hood... sunny day=relaxing! ;-D"
